43:(197,72),(132,191),(230,129),(99,114),(46,174),(51,187),(114,181),(81,98),(80,28),(181,37),(213,119),(144,24),
44:(196,72),(132,191),(230,130),(99,115),(47,174),(51,186),(114,182),(81,99),(80,29),(182,37),(212,119),(144,25),
45:(195,72),(132,191),(230,131),(99,116),(48,174),(51,185),(114,183),(81,100),(80,30),(183,37),(212,120),(144,26),
46:(194,72),(132,191),(229,131),(99,117),(48,175),(51,184),(114,184),(81,101),(81,30),(184,37),(211,120),(143,26),
47:(194,71),(132,191),(229,132),(99,118),(49,175),(51,183),(115,184),(81,102),(81,31),(185,37),(210,120),(143,27),
48:(194,70),(132,191),(229,133),(100,118),(50,175),(51,182),(115,185),(80,102),(81,32),(186,37),(209,120),(142,27),
49:(194,69),(132,191),(229,134),(100,119),(51,175),(51,181),(115,186),(79,102),(81,33),(187,37),(208,120),(142,28),
50:(194,68),(132,191),(229,135),(100,120),(52,175),(51,180),(116,186),(78,102),(81,34),(188,37),(207,120),(142,29),
51:(194,67),(132,191),(229,136),(100,121),(52,176),(51,179),(117,186),(77,102),(82,34),(189,37),(206,120),(141,29),
52:(194,66),(132,191),(229,137),(100,122),(52,177),(51,178),(118,186),(77,103),(82,35),(190,37),(205,120),(141,30),
53:(194,65),(132,191),(228,137),(100,123),(53,177),(51,177),(119,186),(77,104),(83,35),(191,37),(204,120),(141,31),
54:(194,65),(132,191),(228,138),(101,123),(54,177),(51,176),(120,186),(77,105),(83,36),(192,37),(204,121),(141,32),
55:(194,65),(132,191),(227,138),(101,124),(55,177),(51,175),(121,186),(77,106),(84,36),(193,37),(203,121),(141,33),
56:(194,65),(132,191),(227,139),(101,125),(56,177),(51,174),(122,186),(77,107),(84,37),(194,37),(202,121),(141,34),
57:(194,65),(132,191),(226,139),(101,126),(57,177),(51,173),(123,186),(77,108),(84,38),(195,37),(201,121),(141,35),
58:(194,65),(132,191),(226,140),(101,127),(57,178),(51,172),(124,186),(77,109),(85,38),(196,37),(200,121),(141,36),
59:(194,65),(132,191),(226,141),(101,128),(58,178),(51,171),(125,186),(77,110),(85,39),(197,37),(200,122),(141,37),
60:(194,65),(132,191),(226,142),(102,128),(58,179),(51,170),(126,186),(77,111),(85,40),(198,37),(199,122),(141,38),
61:(194,65),(132,191),(225,142),(102,129),(58,180),(51,169),(127,186),(77,112),(86,40),(199,37),(198,122),(141,39),
62:(194,65),(132,191),(224,142),(102,130),(58,181),(51,168),(128,186),(77,113),(87,40),(200,37),(197,122),(141,40),
63:(194,65),(132,191),(224,143),(102,131),(58,182),(51,167),(129,186),(77,114),(87,41),(201,37),(196,122),(141,41),
64:(194,65),(132,191),(224,144),(102,132),(58,183),(51,166),(130,186),(77,115),(88,41),(202,37),(195,122),(140,41),
65:(194,65),(132,191),(224,145),(102,133),(58,184),(51,165),(131,186),(77,116),(89,41),(203,37),(194,122),(139,41),
66:(194,65),(132,191),(223,145),(103,133),(58,185),(51,164),(132,186),(77,117),(89,42),(204,37),(193,122),(139,42),
67:(194,65),(132,191),(223,146),(103,134),(58,186),(51,163),(133,186),(77,118),(90,42),(205,37),(192,122),(139,43),
68:(194,65),(132,191),(223,147),(103,135),(58,187),(51,162),(134,186),(77,119),(90,43),(206,37),(191,122),(138,43),
69:(194,65),(132,191),(222,147),(103,136),(58,188),(51,161),(135,186),(77,120),(90,44),(207,37),(190,122),(138,44),
70:(194,65),(132,191),(222,148),(103,137),(58,189),(51,160),(136,186),(77,121),(90,45),(208,37),(189,122),(138,45),
71:(194,65),(132,191),(222,149),(103,138),(58,190),(51,159),(137,186),(77,122),(90,46),(209,37),(188,122),(137,45),
72:(194,65),(132,191),(221,149),(103,139),(58,191),(51,158),(138,186),(77,123),(90,47),(210,37),(187,122),(136,45),
73:(194,65),(132,191),(221,150),(103,140),(58,192),(51,157),(139,186),(77,124),(91,47),(211,37),(186,122),(135,45),
74:(194,65),(132,191),(221,151),(103,141),(58,193),(51,156),(140,186),(77,125),(91,48),(212,37),(185,122),(134,45),
75:(194,65),(132,191),(220,151),(103,142),(58,194),(51,155),(141,186),(77,126),(91,49),(213,37),(184,122),(134,46),
76:(194,65),(132,191),(220,152),(103,143),(58,195),(51,154),(142,186),(77,127),(91,50),(214,37),(183,122),(133,46),
77:(194,65),(132,191),(220,153),(103,144),(58,196),(51,153),(143,186),(77,128),(92,50),(214,38),(182,122),(132,46),
78:(194,65),(132,191),(219,153),(103,145),(58,197),(51,152),(144,186),(77,129),(93,50),(215,38),(181,122),(131,46),
79:(194,65),(132,191),(219,154),(103,146),(58,198),(51,151),(145,186),(77,130),(93,51),(216,38),(180,122),(130,46),
80:(194,65),(132,191),(219,155),(103,147),(58,199),(51,150),(146,186),(77,131),(93,52),(217,38),(179,122),(130,47),
81:(194,65),(132,191),(219,156),(103,148),(58,200),(51,149),(146,185),(77,132),(93,53),(218,38),(178,122),(129,47),
82:(194,65),(132,191),(219,157),(103,149),(58,201),(51,148),(147,185),(77,133),(94,53),(219,38),(177,122),(129,48),
83:(194,65),(132,191),(219,158),(103,150),(58,201),(51,147),(147,184),(77,134),(94,54),(219,39),(176,122),(129,49),
84:(194,65),(132,191),(219,159),(103,151),(58,201),(51,146),(148,184),(77,135),(94,55),(220,39),(175,122),(129,50),
85:(194,65),(132,191),(219,160),(103,152),(58,201),(51,145),(149,184),(77,136),(95,55),(221,39),(174,122),(129,51),
86:(194,65),(132,191),(219,161),(103,153),(58,201),(51,144),(150,184),(77,137),(96,55),(222,39),(173,122),(129,52),
87:(194,65),(132,191),(219,162),(103,154),(58,201),(51,143),(151,184),(77,138),(97,55),(223,39),(172,122),(129,53),
88:(194,65),(132,191),(219,163),(103,155),(58,201),(52,143),(152,184),(77,139),(98,55),(224,39),(172,123),(129,54),
89:(194,65),(132,191),(219,164),(103,156),(58,201),(53,143),(153,184),(77,140),(99,55),(224,40),(172,124),(129,55),
90:(194,65),(132,191),(219,165),(103,157),(58,201),(54,143),(154,184),(77,141),(100,55),(224,41),(172,125),(129,56),
91:(194,65),(132,191),(219,166),(103,158),(58,201),(55,143),(155,184),(77,142),(101,55),(225,41),(171,125),(129,57),
92:(194,65),(132,191),(219,167),(103,159),(58,201),(55,142),(156,184),(77,143),(102,55),(226,41),(170,125),(129,58),
93:(194,65),(132,191),(219,168),(103,160),(58,201),(56,142),(157,184),(77,144),(103,55),(226,42),(169,125),(128,58),
94:(194,65),(132,191),(219,169),(103,161),(58,201),(57,142),(158,184),(77,145),(103,56),(226,43),(168,125),(127,58),
95:(194,65),(132,191),(219,170),(103,162),(58,201),(58,142),(158,183),(77,146),(103,57),(226,44),(167,125),(126,58),
96:(194,65),(132,191),(219,171),(103,163),(58,201),(59,142),(158,182),(76,146),(104,57),(226,45),(166,125),(125,58),
97:(194,65),(132,191),(219,172),(103,164),(58,201),(60,142),(158,181),(76,147),(105,57),(226,46),(165,125),(124,58),
98:(194,65),(132,191),(219,173),(104,164),(58,201),(61,142),(158,180),(75,147),(106,57),(226,47),(164,125),(123,58),
99:(194,65),(132,191),(219,174),(104,165),(58,201),(62,142),(158,179),(75,148),(107,57),(227,47),(163,125),(122,58),
100:(194,65),(132,191),(219,175),(105,165),(58,201),(62,141),(159,179),(75,149),(108,57),(227,48),(162,125),(121,58),
101:(194,65),(132,191),(219,176),(105,166),(58,201),(63,141),(160,179),(75,150),(109,57),(227,49),(161,125),(120,58),
102:(194,65),(132,191),(218,176),(105,167),(58,201),(63,140),(161,179),(75,151),(110,57),(227,50),(160,125),(119,58),
103:(194,65),(132,191),(218,177),(105,168),(58,201),(63,139),(162,179),(75,152),(111,57),(227,51),(159,125),(118,58),
104:(194,65),(132,191),(217,177),(105,169),(58,201),(63,138),(163,179),(75,153),(112,57),(227,52),(158,125),(117,58),
105:(194,65),(132,191),(216,177),(105,170),(58,201),(63,137),(164,179),(75,154),(113,57),(227,53),(157,125),(117,59),
106:(194,65),(132,191),(215,177),(105,171),(58,201),(63,136),(165,179),(75,155),(114,57),(227,54),(156,125),(117,60),
107:(194,65),(132,191),(214,177),(105,172),(58,201),(63,135),(166,179),(75,156),(115,57),(227,55),(155,125),(116,60),
108:(194,65),(132,191),(214,178),(105,173),(58,201),(63,134),(167,179),(75,157),(116,57),(227,56),(154,125),(115,60),
109:(194,65),(132,191),(214,179),(105,174),(58,201),(63,133),(168,179),(75,158),(117,57),(226,56),(153,125),(114,60),
110:(194,65),(132,191),(214,180),(105,175),(58,201),(63,132),(169,179),(75,159),(118,57),(226,56),(152,125),(113,60),
111:(194,65),(132,191),(214,181),(105,176),(58,201),(63,131),(170,179),(75,160),(119,57),(226,56),(151,125),(112,60),
112:(194,65),(132,191),(215,181),(105,177),(58,201),(63,130),(171,179),(75,161),(120,57),(226,56),(150,125),(111,60),
113:(194,65),(132,191),(215,182),(105,178),(58,201),(63,129),(172,179),(75,162),(121,57),(226,56),(149,125),(110,60),
114:(194,65),(132,191),(215,183),(105,179),(58,201),(63,128),(173,179),(75,163),(122,57),(226,56),(148,125),(109,60),
115:(194,65),(132,191),(215,184),(105,180),(58,201),(63,127),(174,179),(75,164),(123,57),(226,56),(148,125),(108,60),
116:(194,65),(132,191),(215,185),(105,181),(58,201),(63,126),(175,179),(75,165),(124,57),(226,56),(148,125),(107,60),
117:(194,65),(132,191),(216,185),(105,182),(58,201),(62,126),(176,179),(75,166),(125,57),(226,56),(148,125),(106,60),
118:(194,65),(132,191),(216,186),(105,183),(58,201),(62,125),(177,179),(75,167),(125,58),(226,56),(148,125),(106,61),
119:(194,65),(132,191),(216,187),(105,184),(58,201),(62,124),(178,179),(75,168),(126,58),(226,56),(148,125),(105,61),
120:(194,65),(132,191),(216,188),(105,185),(58,201),(62,123),(179,179),(75,169),(127,58),(226,56),(148,125),(104,61),
121:(194,65),(132,191),(216,189),(105,186),(58,201),(62,122),(180,179),(75,170),(128,58),(226,56),(148,125),(103,61),
122:(194,65),(132,191),(216,190),(106,186),(58,201),(62,121),(181,179),(75,171),(129,58),(226,56),(148,125),(103,62),
123:(194,65),(132,191),(216,191),(106,187),(58,201),(62,120),(182,179),(75,172),(130,58),(226,56),(148,125),(102,62),
124:(194,65),(132,191),(216,192),(106,188),(58,201),(62,119),(183,179),(75,173),(131,58),(226,56),(148,125),(101,62),
125:(194,65),(132,191),(216,193),(106,189),(58,201),(62,118),(184,179),(75,174),(132,58),(226,56),(148,125),(100,62),
126:(194,65),(132,191),(216,194),(106,190),(58,201),(62,117),(185,179),(75,175),(132,59),(226,56),(148,125),(99,62),
127:(194,65),(132,191),(216,195),(106,191),(58,201),(62,116),(186,179),(75,176),(133,59),(226,56),(148,125),(98,62),
128:(194,65),(132,191),(216,196),(106,192),(58,201),(62,115),(187,179),(75,177),(133,60),(226,56),(148,125),(98,63),
129:(194,65),(132,191),(216,197),(106,193),(58,201),(62,114),(188,179),(75,178),(133,61),(226,56),(148,125),(97,63),
130:(194,65),(132,191),(216,198),(106,194),(58,201),(62,113),(189,179),(75,179),(133,62),(226,56),(148,125),(96,63),
131:(194,65),(132,191),(216,199),(106,195),(58,201),(61,113),(189,178),(75,180),(133,63),(226,56),(148,125),(95,63),
132:(194,65),(132,191),(216,200),(107,195),(58,201),(61,112),(190,178),(74,180),(133,64),(226,56),(148,125),(94,63),
133:(194,65),(132,191),(216,201),(107,196),(58,201),(61,111),(191,178),(74,181),(133,65),(226,56),(148,125),(93,63),
134:(194,65),(132,191),(216,202),(107,197),(58,201),(61,110),(192,178),(74,182),(134,65),(226,56),(148,125),(92,63),
135:(194,65),(132,191),(216,203),(107,198),(58,201),(61,109),(193,178),(74,183),(134,66),(226,56),(148,125),(92,64),
136:(194,65),(132,191),(216,204),(107,199),(58,201),(61,108),(194,178),(74,184),(134,67),(226,56),(148,125),(91,64),
137:(194,65),(132,191),(216,205),(107,200),(58,201),(61,107),(195,178),(74,185),(134,68),(226,56),(148,125),(90,64),
138:(194,65),(132,191),(216,206),(107,201),(58,201),(61,106),(195,177),(74,186),(134,69),(226,56),(148,125),(89,64),
139:(194,65),(132,191),(216,207),(107,202),(58,201),(60,106),(196,177),(74,187),(135,69),(226,56),(148,125),(88,64),
140:(194,65),(132,191),(216,208),(107,203),(58,201),(60,105),(196,176),(74,188),(135,70),(226,56),(148,125),(87,64),
141:(194,65),(132,191),(216,209),(107,204),(58,201),(60,104),(197,176),(74,189),(135,71),(226,56),(148,125),(87,65),
142:(194,65),(132,191),(217,209),(107,205),(58,201),(59,104),(197,175),(74,190),(135,72),(226,56),(148,125),(86,65),
143:(194,65),(132,191),(217,210),(107,206),(58,201),(58,104),(198,175),(74,191),(135,73),(226,56),(148,125),(85,65),
144:(194,65),(132,191),(217,211),(107,207),(58,201),(57,104),(199,175),(74,192),(136,73),(226,56),(148,125),(84,65),
145:(194,65),(132,191),(217,212),(107,208),(58,201),(56,104),(200,175),(74,193),(136,74),(226,56),(148,125),(83,65),
146:(194,65),(132,191),(217,213),(107,209),(58,201),(55,104),(201,175),(74,194),(136,75),(226,56),(148,125),(82,65),
147:(194,65),(132,191),(218,213),(107,210),(58,201),(54,104),(202,175),(74,195),(136,76),(226,56),(148,125),(81,65),
148:(194,65),(132,191),(218,214),(107,211),(58,201),(53,104),(203,175),(73,195),(137,76),(226,56),(148,125),(80,65),
149:(194,65),(132,191),(218,215),(107,212),(58,201),(52,104),(204,175),(72,195),(138,76),(226,56),(148,125),(79,65),
150:(194,65),(132,191),(218,216),(107,213),(58,201),(51,104),(205,175),(71,195),(139,76),(226,56),(148,125),(78,65),
151:(194,65),(132,191),(219,216),(107,214),(58,201),(50,104),(206,175),(70,195),(140,76),(226,56),(148,125),(77,65),
152:(194,65),(132,191),(219,217),(107,215),(58,201),(49,104),(207,175),(69,195),(141,76),(226,56),(148,125),(76,65),
153:(194,65),(132,191),(220,217),(107,216),(58,201),(48,104),(208,175),(69,195),(142,76),(226,56),(148,125),(75,65),
154:(194,65),(132,191),(220,218),(107,217),(58,201),(47,104),(209,175),(69,195),(143,76),(226,56),(148,125),(74,65),
155:(194,65),(132,191),(221,218),(107,218),(58,201),(46,104),(210,175),(69,195),(144,76),(226,56),(148,125),(73,65),
156:(194,65),(132,191),(222,218),(107,219),(58,201),(45,104),(211,175),(69,195),(145,76),(226,56),(148,125),(72,65),
157:(194,65),(132,191),(222,219),(107,220),(58,201),(45,103),(212,175),(69,195),(146,76),(226,56),(148,125),(71,65),
158:(194,65),(132,191),(222,219),(107,221),(58,201),(44,103),(212,174),(69,195),(147,76),(226,56),(148,125),(70,65),
159:(194,65),(132,191),(222,219),(107,222),(58,201),(43,103),(212,173),(69,195),(148,76),(226,56),(148,125),(69,65),
160:(194,65),(132,191),(222,219),(107,223),(58,201),(42,103),(213,173),(69,195),(149,76),(226,56),(148,125),(68,65),
161:(194,65),(132,191),(222,219),(107,224),(58,201),(41,103),(214,173),(69,195),(150,76),(226,56),(148,125),(67,65),
162:(194,65),(132,191),(222,219),(107,225),(58,201),(40,103),(215,173),(69,195),(151,76),(226,56),(148,125),(66,65),
163:(194,65),(132,191),(222,219),(107,226),(58,201),(39,103),(216,173),(69,195),(152,76),(226,56),(148,125),(65,65),
164:(194,65),(132,191),(222,219),(107,227),(58,201),(38,103),(217,173),(69,195),(153,76),(226,56),(148,125),(64,65),
165:(194,65),(132,191),(222,219),(107,228),(58,201),(37,103),(218,173),(69,195),(154,76),(226,56),(148,125),(63,65),
166:(194,65),(132,191),(222,219),(107,229),(58,201),(36,103),(219,173),(69,195),(155,76),(226,56),(148,125),(62,65),
167:(194,65),(132,191),(222,219),(107,230),(58,201),(35,103),(220,173),(69,195),(156,76),(226,56),(148,125),(61,65),
168:(194,65),(132,191),(222,219),(107,231),(58,201),(34,103),(221,173),(69,195),(157,76),(226,56),(148,125),(60,65),
169:(194,65),(132,191),(222,219),(107,232),(58,201),(33,103),(222,173),(69,195),(158,76),(226,56),(148,125),(59,65),
170:(194,65),(132,191),(222,219),(107,233),(58,201),(32,103),(223,173),(69,195),(159,76),(226,56),(148,125),(58,65),
171:(194,65),(132,191),(222,219),(107,234),(58,201),(31,103),(224,173),(69,195),(160,76),(226,56),(148,125),(57,65),
172:(194,65),(132,191),(222,219),(107,235),(58,201),(30,103),(225,173),(69,195),(161,76),(226,56),(148,125),(56,65),
173:(194,65),(132,191),(222,219),(107,236),(58,201),(30,102),(226,173),(69,195),(162,76),(226,56),(148,125),(55,65),
174:(194,65),(132,191),(222,219),(107,237),(58,201),(30,101),(227,173),(69,195),(163,76),(226,56),(148,125),(54,65),
175:(194,65),(132,191),(222,219),(107,238),(58,201),(29,101),(228,173),(69,195),(164,76),(226,56),(148,125),(54,66),
176:(194,65),(132,191),(222,219),(107,239),(58,201),(28,101),(229,173),(69,195),(165,76),(226,56),(148,125),(53,66),
177:(194,65),(132,191),(222,219),(107,240),(58,201),(27,101),(230,173),(69,195),(166,76),(226,56),(148,125),(52,66),
178:(194,65),(132,191),(222,219),(107,241),(58,201),(27,100),(231,173),(69,195),(167,76),(226,56),(148,125),(51,66),
179:(194,65),(132,191),(222,219),(107,242),(58,201),(27,99),(232,173),(69,195),(168,76),(226,56),(148,125),(50,66),
180:(194,65),(132,191),(222,219),(107,243),(58,201),(27,98),(233,173),(69,195),(169,76),(226,56),(148,125),(49,66),
181:(194,65),(132,191),(222,219),(107,244),(58,201),(26,98),(234,173),(69,195),(170,76),(226,56),(148,125),(48,66),
182:(194,65),(132,191),(222,219),(107,245),(58,201),(25,98),(235,173),(69,195),(171,76),(226,56),(148,125),(48,67),
183:(194,65),(132,191),(222,219),(107,246),(58,201),(24,98),(236,173),(69,195),(172,76),(226,56),(148,125),(48,68),
184:(194,65),(132,191),(222,219),(107,246),(58,201),(23,98),(237,173),(69,195),(173,76),(226,56),(148,125),(47,68),
185:(194,65),(132,191),(222,219),(107,246),(58,201),(22,98),(238,173),(69,195),(174,76),(226,56),(148,125),(47,69),
186:(194,65),(132,191),(222,219),(107,246),(58,201),(22,97),(239,173),(69,195),(175,76),(226,56),(148,125),(47,70),
187:(194,65),(132,191),(222,219),(107,246),(58,201),(22,96),(240,173),(69,195),(176,76),(226,56),(148,125),(47,71),
188:(194,65),(132,191),(222,219),(107,246),(58,201),(21,96),(241,173),(69,195),(177,76),(226,56),(148,125),(46,71),
189:(194,65),(132,191),(222,219),(107,246),(58,201),(21,95),(242,173),(69,195),(178,76),(226,56),(148,125),(45,71),
190:(194,65),(132,191),(222,219),(107,246),(58,201),(21,94),(243,173),(69,195),(179,76),(226,56),(148,125),(44,71),
191:(194,65),(132,191),(222,219),(107,246),(58,201),(21,93),(243,172),(69,195),(180,76),(226,56),(148,125),(43,71),
192:(194,65),(132,191),(222,219),(107,246),(58,201),(21,92),(244,172),(69,195),(181,76),(226,56),(148,125),(42,71),
193:(194,65),(132,191),(222,219),(107,246),(58,201),(21,91),(245,172),(69,195),(182,76),(226,56),(148,125),(41,71),
194:(194,65),(132,191),(222,219),(107,246),(58,201),(21,90),(245,171),(69,195),(183,76),(226,56),(148,125),(40,71),
195:(194,65),(132,191),(222,219),(107,246),(58,201),(21,89),(246,171),(69,195),(184,76),(226,56),(148,125),(39,71),
196:(194,65),(132,191),(222,219),(107,246),(58,201),(20,89),(246,170),(69,195),(185,76),(226,56),(148,125),(38,71),
197:(194,65),(132,191),(222,219),(107,246),(58,201),(20,88),(247,170),(69,195),(186,76),(226,56),(148,125),(37,71),
198:(194,65),(132,191),(222,219),(107,246),(58,201),(20,87),(248,170),(69,195),(187,76),(226,56),(148,125),(37,71),
199:(194,65),(132,191),(222,219),(107,246),(58,201),(20,86),(249,170),(69,195),(188,76),(226,56),(148,125),(37,71),
200:(194,65),(132,191),(222,219),(107,246),(58,201),(20,85),(250,170),(69,195),(189,76),(226,56),(148,125),(37,71),
201:(194,65),(132,191),(222,219),(107,246),(58,201),(19,85),(251,170),(69,195),(190,76),(226,56),(148,125),(37,71),
202:(194,65),(132,191),(222,219),(107,246),(58,201),(19,84),(252,170),(69,195),(190,77),(226,56),(148,125),(37,71),
203:(194,65),(132,191),(222,219),(107,246),(58,201),(19,83),(253,170),(69,195),(190,78),(226,56),(148,125),(37,71),
204:(194,65),(132,191),(222,219),(107,246),(58,201),(19,82),(253,170),(69,195),(190,79),(226,56),(148,125),(37,71),
205:(194,65),(132,191),(222,219),(107,246),(58,201),(18,82),(253,170),(69,195),(190,80),(226,56),(148,125),(37,71),
206:(194,65),(132,191),(222,219),(107,246),(58,201),(17,82),(253,170),(69,195),(190,81),(226,56),(148,125),(37,71),
207:(194,65),(132,191),(222,219),(107,246),(58,201),(17,81),(253,170),(69,195),(190,82),(226,56),(148,125),(37,71),
208:(194,65),(132,191),(222,219),(107,246),(58,201),(17,80),(253,170),(69,195),(190,83),(226,56),(148,125),(37,71),
209:(194,65),(132,191),(222,219),(107,246),(58,201),(17,79),(253,170),(69,195),(190,84),(226,56),(148,125),(37,71),
210:(194,65),(132,191),(222,219),(107,246),(58,201),(17,78),(253,170),(69,195),(190,85),(226,56),(148,125),(37,71),
211:(194,65),(132,191),(222,219),(107,246),(58,201),(16,78),(253,170),(69,195),(190,86),(226,56),(148,125),(37,71),
212:(194,65),(132,191),(222,219),(107,246),(58,201),(16,77),(253,170),(69,195),(190,87),(226,56),(148,125),(37,71),
213:(194,65),(132,191),(222,219),(107,246),(58,201),(15,77),(253,170),(69,195),(189,87),(226,56),(148,125),(37,71),
214:(194,65),(132,191),(222,219),(107,246),(58,201),(15,76),(253,170),(69,195),(188,87),(226,56),(148,125),(37,71),
215:(194,65),(132,191),(222,219),(107,246),(58,201),(15,75),(253,170),(69,195),(188,88),(226,56),(148,125),(37,71),
216:(194,65),(132,191),(222,219),(107,246),(58,201),(15,74),(253,170),(69,195),(188,89),(226,56),(148,125),(37,71),
217:(194,65),(132,191),(222,219),(107,246),(58,201),(15,73),(253,170),(69,195),(188,90),(226,56),(148,125),(37,71),
218:(194,65),(132,191),(222,219),(107,246),(58,201),(15,72),(253,170),(69,195),(188,91),(226,56),(148,125),(37,71),
219:(194,65),(132,191),(222,219),(107,246),(58,201),(15,71),(253,170),(69,195),(187,91),(226,56),(148,125),(37,71),
220:(194,65),(132,191),(222,219),(107,246),(58,201),(15,70),(253,170),(69,195),(186,91),(226,56),(148,125),(37,71),
221:(194,65),(132,191),(222,219),(107,246),(58,201),(14,70),(253,170),(69,195),(186,92),(226,56),(148,125),(37,71),
