29:(203,80),(132,191),(237,122),(91,108),(43,163),(51,201),(110,171),(89,92),(75,19),(168,36),(222,122),(154,20),(160,138),(80,113),(133,103),(20,65),(108,226),(41,156),(82,152),(102,189),(172,89),(71,156),(21,90),(143,217),(46,195),(23,219),(186,38),(101,210),(79,34),(173,163),(38,66),(25,221),(225,178),(7,37),(48,48),(218,162),(157,88),(158,174),(228,202),(139,39),(49,27),(222,116),(153,208),(103,204),(139,106),
30:(202,80),(132,191),(237,123),(91,109),(43,164),(51,200),(110,172),(88,92),(76,19),(169,36),(222,121),(153,20),(160,138),(80,112),(134,103),(21,65),(108,225),(41,157),(82,153),(101,189),(172,89),(71,156),(21,91),(144,217),(46,196),(23,218),(185,38),(101,210),(79,35),(173,163),(39,66),(24,221),(225,177),(8,37),(48,47),(217,162),(157,88),(157,174),(228,203),(138,39),(49,28),(221,116),(153,207),(103,203),(138,106),
31:(201,80),(132,191),(236,123),(92,109),(43,165),(51,199),(111,172),(87,92),(77,19),(170,36),(221,121),(152,20),(160,138),(80,111),(134,104),(22,65),(107,225),(41,158),(82,154),(100,189),(172,89),(71,156),(21,92),(144,218),(46,197),(22,218),(184,38),(101,210),(79,36),(173,163),(40,66),(23,221),(225,176),(8,38),(48,46),(216,162),(157,88),(157,173),(228,204),(138,40),(49,29),(220,116),(153,206),(103,202),(138,105),
32:(200,80),(132,191),(235,123),(93,109),(43,166),(51,198),(111,173),(86,92),(77,20),(171,36),(221,120),(152,21),(160,138),(80,110),(134,105),(22,66),(107,224),(41,159),(82,155),(99,189),(172,89),(71,156),(22,92),(145,218),(46,198),(22,217),(183,38),(101,210),(80,36),(173,163),(40,67),(23,220),(224,176),(8,39),(48,45),(215,162),(157,88),(156,173),(227,204),(138,41),(50,29),(219,116),(153,205),(103,201),(138,104),
33:(199,80),(132,191),(234,123),(94,109),(43,167),(51,197),(111,174),(85,92),(77,21),(172,36),(221,119),(151,21),(160,138),(80,109),(134,106),(22,67),(107,223),(41,160),(82,156),(98,189),(172,89),(71,156),(23,92),(145,219),(46,199),(22,216),(182,38),(101,210),(80,37),(173,163),(40,68),(23,219),(224,175),(8,40),(48,44),(214,162),(157,88),(155,173),(227,205),(138,42),(50,30),(218,116),(153,204),(103,200),(138,103),
34:(198,80),(132,191),(233,123),(94,110),(43,168),(51,196),(111,175),(85,93),(77,22),(173,36),(220,119),(150,21),(160,138),(80,108),(134,107),(23,67),(107,222),(41,161),(82,157),(97,189),(172,89),(71,156),(23,93),(146,219),(46,200),(22,215),(181,38),(101,210),(80,38),(173,163),(40,69),(23,218),(224,174),(9,40),(48,43),(213,162),(157,88),(155,172),(227,206),(138,43),(50,31),(217,116),(153,203),(103,199),(138,102),
35:(198,79),(132,191),(232,123),(94,111),(43,169),(51,195),(112,175),(85,94),(78,22),(173,37),(220,118),(150,22),(160,138),(80,107),(134,108),(23,68),(107,221),(42,161),(82,158),(96,189),(172,89),(71,156),(23,94),(147,219),(46,201),(22,214),(180,38),(101,210),(80,39),(173,163),(40,70),(22,218),(224,173),(9,41),(48,42),(212,162),(157,88),(155,171),(226,206),(138,44),(50,32),(216,116),(153,202),(103,198),(138,101),
36:(198,78),(132,191),(231,123),(95,111),(43,170),(51,194),(112,176),(85,95),(79,22),(174,37),(219,118),(149,22),(160,138),(80,106),(134,109),(23,69),(107,220),(42,162),(82,159),(95,189),(172,89),(71,156),(23,95),(148,219),(46,202),(22,213),(179,38),(101,210),(80,40),(173,163),(41,70),(22,217),(223,173),(9,42),(48,41),(211,162),(157,88),(154,171),(225,206),(137,44),(50,33),(215,116),(153,201),(103,197),(138,100),
37:(197,78),(132,191),(231,124),(95,112),(43,171),(51,193),(112,177),(84,95),(79,23),(175,37),(218,118),(149,23),(160,138),(80,105),(135,109),(24,69),(107,219),(43,162),(82,160),(94,189),(172,89),(71,156),(23,96),(149,219),(45,202),(23,213),(178,38),(101,210),(81,40),(173,163),(41,71),(22,216),(222,173),(9,43),(48,40),(210,162),(157,88),(153,171),(224,206),(137,45),(51,33),(214,116),(153,200),(103,196),(138,99),
38:(197,77),(132,191),(230,124),(96,112),(43,172),(51,192),(113,177),(84,96),(79,24),(176,37),(217,118),(148,23),(160,138),(80,104),(136,109),(25,69),(107,218),(44,162),(82,161),(94,190),(172,89),(71,156),(23,97),(149,220),(45,203),(23,212),(178,39),(101,210),(81,41),(173,163),(41,72),(22,215),(222,172),(9,44),(48,39),(209,162),(157,88),(152,171),(224,207),(136,45),(52,33),(213,116),(153,199),(103,195),(138,98),
39:(197,76),(132,191),(230,125),(97,112),(43,173),(51,191),(113,178),(84,97),(79,25),(177,37),(216,118),(147,23),(160,138),(80,103),(137,109),(26,69),(107,217),(44,163),(82,162),(93,190),(172,89),(71,156),(23,98),(150,220),(45,204),(23,211),(177,39),(101,210),(81,42),(173,163),(42,72),(22,214),(221,172),(9,45),(48,38),(208,162),(157,88),(151,171),(223,207),(135,45),(52,34),(212,116),(153,198),(103,194),(138,97),
40:(197,75),(132,191),(230,126),(98,112),(43,174),(51,190),(113,179),(83,97),(80,25),(178,37),(215,118),(146,23),(160,138),(80,102),(137,110),(27,69),(107,216),(44,164),(82,163),(92,190),(172,89),(71,156),(23,99),(151,220),(45,205),(24,211),(176,39),(101,210),(81,43),(173,163),(42,73),(23,214),(221,171),(9,46),(48,37),(208,161),(157,88),(151,170),(222,207),(134,45),(52,35),(211,116),(153,197),(103,193),(138,96),
41:(197,74),(132,191),(230,127),(98,113),(44,174),(51,189),(113,180),(82,97),(80,26),(179,37),(215,119),(146,24),(160,138),(80,101),(137,111),(28,69),(107,215),(45,164),(82,164),(91,190),(172,89),(71,156),(23,100),(152,220),(45,206),(24,210),(175,39),(101,210),(81,44),(173,163),(42,74),(23,213),(221,170),(10,46),(48,36),(208,160),(157,88),(151,169),(222,208),(134,46),(52,36),(210,116),(153,196),(104,193),(138,95),
42:(197,73),(132,191),(230,128),(99,113),(45,174),(51,188),(113,181),(81,97),(80,27),(180,37),(214,119),(145,24),(160,138),(80,100),(137,112),(28,68),(107,214),(46,164),(82,165),(90,190),(172,89),(71,156),(23,101),(153,220),(45,207),(25,210),(174,39),(101,210),(81,45),(173,163),(42,75),(23,212),(221,169),(10,47),(48,35),(208,159),(157,88),(151,168),(221,208),(133,46),(52,37),(209,116),(153,195),(105,193),(138,94),
43:(197,72),(132,191),(230,129),(99,114),(46,174),(51,187),(114,181),(81,98),(80,28),(181,37),(213,119),(144,24),(160,138),(80,99),(137,113),(29,68),(107,213),(47,164),(82,166),(89,190),(172,89),(71,156),(23,102),(154,220),(44,207),(26,210),(173,39),(101,210),(82,45),(173,163),(42,76),(23,211),(220,169),(10,48),(48,34),(208,158),(157,88),(151,167),(221,209),(132,46),(52,38),(208,116),(153,194),(106,193),(138,93),
44:(196,72),(132,191),(230,130),(99,115),(47,174),(51,186),(114,182),(81,99),(80,29),(182,37),(212,119),(144,25),(160,138),(80,98),(137,114),(30,68),(106,213),(47,165),(82,167),(88,190),(172,89),(71,156),(23,103),(155,220),(43,207),(26,209),(172,39),(101,210),(82,46),(173,163),(42,77),(24,211),(219,169),(11,48),(48,33),(208,157),(157,88),(150,167),(220,209),(131,46),(52,39),(207,116),(153,193),(107,193),(138,92),
45:(195,72),(132,191),(230,131),(99,116),(48,174),(51,185),(114,183),(81,100),(80,30),(183,37),(212,120),(144,26),(160,138),(80,97),(137,115),(31,68),(106,212),(47,166),(82,168),(87,190),(172,89),(71,156),(23,104),(156,220),(42,207),(27,209),(171,39),(101,210),(82,47),(173,163),(42,78),(24,210),(218,169),(11,49),(48,32),(208,156),(157,88),(150,166),(219,209),(131,47),(52,40),(206,116),(153,192),(107,192),(138,91),
46:(194,72),(132,191),(229,131),(99,117),(48,175),(51,184),(114,184),(81,101),(80,31),(184,37),(211,120),(143,26),(160,138),(80,96),(137,116),(31,67),(106,211),(48,166),(82,169),(86,190),(172,89),(71,156),(23,104),(157,220),(41,207),(28,209),(170,39),(101,210),(82,48),(173,163),(42,79),(25,210),(217,169),(11,50),(48,31),(208,155),(157,88),(150,165),(218,209),(131,48),(52,41),(205,116),(153,191),(108,192),(138,90),
47:(194,71),(132,191),(229,132),(99,118),(49,175),(51,183),(115,184),(81,102),(80,32),(185,37),(210,120),(143,27),(160,138),(80,95),(137,117),(32,67),(106,210),(49,166),(82,170),(85,190),(172,89),(71,156),(23,104),(158,220),(40,207),(29,209),(169,39),(101,210),(82,49),(173,163),(42,80),(26,210),(217,168),(11,51),(47,31),(208,154),(157,88),(150,164),(217,209),(131,49),(52,42),(204,116),(153,190),(108,191),(138,89),
48:(194,70),(132,191),(229,133),(100,118),(50,175),(51,182),(115,185),(80,102),(80,33),(186,37),(209,120),(142,27),(160,138),(80,94),(137,118),(33,67),(106,209),(50,166),(82,171),(85,191),(172,89),(71,156),(23,104),(159,220),(39,207),(29,208),(168,39),(101,210),(81,49),(173,163),(43,80),(26,209),(217,167),(12,51),(47,30),(208,153),(157,88),(150,163),(216,209),(131,50),(52,43),(203,116),(153,189),(108,190),(137,89),
49:(194,69),(132,191),(229,134),(100,119),(51,175),(51,181),(115,186),(79,102),(81,33),(187,37),(208,120),(142,28),(160,138),(80,93),(137,119),(34,67),(106,208),(50,167),(82,172),(84,191),(172,89),(71,156),(23,104),(160,220),(39,208),(30,208),(167,39),(101,210),(80,49),(173,163),(43,81),(27,209),(217,166),(12,52),(47,29),(207,153),(157,88),(150,162),(215,209),(131,51),(53,43),(202,116),(153,188),(108,189),(136,89),
50:(194,68),(132,191),(229,135),(100,120),(52,175),(51,180),(116,186),(78,102),(81,34),(188,37),(207,120),(142,29),(160,138),(80,92),(137,120),(35,67),(106,207),(51,167),(82,173),(84,192),(172,89),(71,156),(23,104),(161,220),(39,209),(31,208),(166,39),(101,210),(80,50),(173,163),(43,82),(28,209),(217,165),(13,52),(47,28),(206,153),(157,88),(150,161),(214,209),(131,52),(53,44),(201,116),(153,187),(108,188),(135,89),
51:(194,67),(132,191),(229,136),(100,121),(52,176),(51,179),(117,186),(77,102),(81,35),(189,37),(206,120),(141,29),(160,138),(80,91),(137,121),(36,67),(106,206),(51,167),(83,173),(84,193),(172,89),(71,156),(23,104),(162,220),(38,209),(32,208),(166,40),(101,210),(80,51),(173,163),(43,83),(29,209),(216,165),(13,53),(46,28),(206,152),(157,88),(150,160),(213,209),(131,53),(53,45),(200,116),(153,186),(109,188),(135,88),
52:(194,66),(132,191),(229,137),(100,122),(52,177),(51,178),(118,186),(77,103),(82,35),(190,37),(205,120),(141,30),(160,138),(80,90),(137,122),(37,67),(106,205),(51,167),(84,173),(84,194),(172,89),(71,156),(23,104),(163,220),(38,210),(33,208),(166,41),(101,210),(80,52),(173,163),(44,83),(29,208),(216,164),(13,54),(46,27),(205,152),(157,88),(150,159),(212,209),(131,54),(53,46),(199,116),(153,185),(110,188),(135,87),
53:(194,65),(132,191),(228,137),(100,123),(53,177),(51,177),(119,186),(77,104),(82,36),(191,37),(204,120),(141,31),(160,138),(80,89),(137,123),(38,67),(106,204),(51,167),(85,173),(84,195),(172,89),(71,156),(23,104),(164,220),(37,210),(34,208),(166,42),(101,210),(80,53),(173,163),(45,83),(30,208),(216,163),(13,55),(46,26),(204,152),(157,88),(150,158),(211,209),(131,55),(53,47),(198,116),(153,184),(111,188),(134,87),
54:(194,65),(132,191),(228,138),(101,123),(54,177),(51,176),(120,186),(77,105),(82,37),(192,37),(204,121),(141,32),(160,138),(80,88),(137,124),(39,67),(106,203),(51,167),(85,174),(84,196),(172,89),(71,156),(23,104),(165,220),(36,210),(35,208),(166,43),(101,210),(80,54),(173,163),(46,83),(31,208),(216,162),(13,56),(46,25),(203,152),(157,88),(150,157),(211,210),(131,56),(54,47),(197,116),(153,183),(112,188),(133,87),
55:(194,65),(132,191),(227,138),(101,124),(55,177),(51,175),(121,186),(77,106),(82,38),(193,37),(203,121),(141,33),(160,138),(80,87),(137,125),(40,67),(106,202),(51,167),(86,174),(83,196),(172,89),(71,156),(23,104),(166,220),(36,211),(36,208),(166,44),(101,210),(80,55),(173,163),(46,84),(32,208),(216,161),(13,57),(46,24),(202,152),(157,88),(150,156),(211,211),(131,57),(54,48),(196,116),(153,182),(113,188),(133,86),
56:(194,65),(132,191),(227,139),(101,125),(56,177),(51,174),(122,186),(77,107),(82,39),(194,37),(202,121),(141,34),(160,138),(80,86),(137,126),(41,67),(106,201),(51,167),(87,174),(82,196),(172,89),(71,156),(23,104),(167,220),(35,211),(37,208),(166,45),(101,210),(80,56),(173,163),(47,84),(33,208),(216,160),(13,58),(46,23),(201,152),(157,88),(150,155),(210,211),(131,58),(54,49),(195,116),(153,181),(114,188),(133,85),
57:(194,65),(132,191),(226,139),(101,126),(57,177),(51,173),(123,186),(77,108),(82,40),(195,37),(201,121),(141,35),(160,138),(80,85),(138,126),(42,67),(106,200),(51,167),(87,175),(81,196),(172,89),(71,156),(23,104),(168,220),(34,211),(38,208),(166,46),(101,210),(80,57),(173,163),(48,84),(34,208),(215,160),(13,59),(46,22),(200,152),(157,88),(150,154),(210,212),(131,59),(54,50),(194,116),(153,180),(115,188),(133,84),
58:(194,65),(132,191),(226,140),(101,127),(57,178),(51,172),(124,186),(77,109),(82,41),(196,37),(200,121),(141,36),(160,138),(80,84),(139,126),(42,66),(106,199),(51,167),(88,175),(81,197),(172,89),(71,156),(23,104),(169,220),(33,211),(39,208),(166,47),(101,210),(79,57),(173,163),(49,84),(35,208),(215,159),(13,60),(46,21),(200,151),(157,88),(150,153),(210,213),(131,60),(54,51),(193,116),(153,179),(116,188),(133,83),
59:(194,65),(132,191),(226,141),(101,128),(58,178),(51,171),(125,186),(77,110),(82,42),(197,37),(200,122),(141,37),(160,138),(79,84),(140,126),(43,66),(105,199),(51,167),(88,176),(81,198),(172,89),(71,156),(23,104),(170,220),(32,211),(39,207),(166,48),(101,210),(78,57),(173,163),(50,84),(36,208),(215,158),(13,61),(46,20),(200,150),(157,88),(150,152),(210,214),(131,61),(54,52),(192,116),(153,178),(117,188),(133,82),
60:(194,65),(132,191),(226,142),(102,128),(58,179),(51,170),(126,186),(77,111),(82,43),(198,37),(199,122),(141,38),(160,138),(79,83),(141,126),(43,65),(105,198),(51,167),(89,176),(81,199),(172,89),(71,156),(23,104),(171,220),(32,212),(39,206),(166,49),(101,210),(78,58),(173,163),(51,84),(37,208),(215,157),(13,62),(46,19),(199,150),(157,88),(150,151),(210,215),(131,62),(54,53),(191,116),(153,177),(118,188),(133,81),
